image_path,room_type,style
../data/raw\kitchen\minimalist\kitchen_minimalist_24.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_25.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_26.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_27.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_28.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_29.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_3.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_30.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_31.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_32.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_33.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_34.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_35.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_36.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_37.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_38.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_39.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_4.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_40.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_41.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_42.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_43.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_44.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_45.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_46.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_47.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_48.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_49.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_5.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_50.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_51.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_52.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_53.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_54.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_55.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_56.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_57.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_58.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_59.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_6.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_60.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_61.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_62.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_63.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_64.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_65.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_66.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_67.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_68.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_69.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_7.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_70.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_71.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_72.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_73.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_74.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_75.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_76.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_77.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_78.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_79.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_8.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_80.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_81.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_82.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_83.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_84.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_85.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_86.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_87.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_88.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_89.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_9.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_90.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_91.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_92.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_93.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_94.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_95.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_96.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_97.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_98.jpg,kitchen,minimalist
../data/raw\kitchen\minimalist\kitchen_minimalist_99.jpg,kitchen,minimalist
../data/raw\kitchen\modern\kitchen_modern_0.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_1.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_10.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_100.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_101.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_102.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_103.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_104.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_105.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_106.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_107.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_108.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_109.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_11.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_110.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_111.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_112.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_113.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_114.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_115.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_116.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_117.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_118.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_119.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_12.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_120.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_121.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_122.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_123.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_124.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_125.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_126.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_127.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_128.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_129.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_13.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_130.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_131.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_132.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_133.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_134.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_135.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_136.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_137.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_138.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_139.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_14.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_140.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_141.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_142.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_143.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_144.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_145.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_146.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_147.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_148.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_149.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_15.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_150.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_151.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_152.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_153.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_154.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_155.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_156.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_157.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_158.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_159.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_16.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_160.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_161.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_162.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_163.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_164.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_165.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_166.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_167.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_168.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_169.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_17.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_170.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_171.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_172.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_173.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_174.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_175.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_176.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_177.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_178.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_179.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_18.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_180.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_181.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_182.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_183.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_184.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_185.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_186.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_187.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_188.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_189.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_19.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_190.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_191.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_192.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_193.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_194.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_195.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_196.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_197.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_198.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_199.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_2.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_20.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_200.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_201.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_202.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_203.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_204.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_205.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_206.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_207.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_208.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_209.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_21.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_210.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_211.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_212.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_213.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_214.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_215.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_216.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_217.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_218.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_219.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_22.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_220.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_221.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_222.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_223.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_224.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_225.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_226.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_227.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_228.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_229.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_23.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_230.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_231.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_232.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_233.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_234.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_235.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_236.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_237.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_238.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_239.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_24.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_240.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_241.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_242.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_243.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_244.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_245.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_246.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_247.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_248.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_249.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_25.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_250.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_251.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_252.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_253.jpg,kitchen,modern
../data/raw\kitchen\modern\kitchen_modern_254.jpg,kitchen,modern
